lat,long,url,magnitude,depth,places,time
46.873,-112.5213333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259034,1.18,11.92,"15km SE of Lincoln, Montana",1507020432130
35.6778,-116.8846,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607990,0.2,13.7,"48km ESE of Searles Valley, California",1507019260264
-33.014,-72.0212,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b0fa,4.2,17.65,"36km W of Valparaiso, Chile",1507019233190
60.4681,-152.1351,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988271,1.9,85.6,"33km E of Redoubt Volcano, Alaska",1507019135968
42.5223333,-111.1378333,https://earthquake.usgs.gov/earthquakes/eventpage/uu60250997,1.69,-0.39,"25km NNE of Montpelier, Idaho",1507019083210
37.284,-117.3467,https://earthquake.usgs.gov/earthquakes/eventpage/nn00608000,0.2,5.7,"48km SSW of Goldfield, Nevada",1507018304651
37.614,-118.8271667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903501,0.07,4.15,"13km ESE of Mammoth Lakes, California",1507018163080
64.6848,-149.3022,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988269,0.4,16.2,"14km NW of North Nenana, Alaska",1507018135873
36.378,-121.486,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903491,1.22,5.97,"14km SSW of Gonzales, California",1507017869360
38.8230019,-122.8564987,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903481,0.9,1.95,"10km WNW of The Geysers, California",1507017342520
43.682,-110.4023333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259009,0.88,5.83,"36km NE of Jackson, Wyoming",1507016830110
32.7373333,-115.479,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017536,1.46,7.83,"5km E of Heber, CA",1507016252180
36.0698333,-117.6513333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017528,0.48,1.74,"27km E of Coso Junction, CA",1507015189770
38.366,-118.899,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607961,0.9,6.2,"29km SW of Hawthorne, Nevada",1507014968448
33.3206667,-116.3321667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017520,0.44,11.8,"8km NNE of Borrego Springs, CA",1507014917970
33.4901667,-116.7911667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017512,0.55,4.24,"9km NE of Aguanga, CA",1507014557330
34.832,-116.3633333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017504,1.41,3.07,"22km WNW of Ludlow, CA",1507014429310
46.1926667,-122.1826667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336761,0.29,-0.81,"37km NNE of Amboy, Washington",1507014083340
54.6082,-161.4014,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988254,4.1,27.8,"99km SW of Sand Point, Alaska",1507013967243
39.7623,-120.6287,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607999,0.3,0,"14km WSW of Portola, California",1507013763780
37.6343333,-119.038,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903441,0.1,-2.32,"6km WSW of Mammoth Lakes, California",1507013743360
59.8486,-136.8352,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988252,1.8,0,"96km WNW of Skagway, Alaska",1507013732756
46.8773333,-112.523,https://earthquake.usgs.gov/earthquakes/eventpage/mb80259004,1.07,10.49,"14km SE of Lincoln, Montana",1507013501160
37.7813,-114.3199,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607998,1.1,5,"20km SE of Pioche, Nevada",1507013301155
64.651,-149.1497,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988251,0.4,22.1,"8km NNW of North Nenana, Alaska",1507013248433
51.6704,-178.4089,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988247,2.1,13.2,"30km SW of Tanaga Volcano, Alaska",1507012115450
33.6621667,-117.0138333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017496,1.24,11.95,"8km SE of Winchester, CA",1507011934810
33.171,-116.0473333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017488,1.25,5.29,"8km ENE of Ocotillo Wells, CA",1507011688900
33.147,-115.9368333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017472,1.5,7.23,"17km S of Salton City, CA",1507010945840
37.5685,-118.8311667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903431,0.57,3,"15km SE of Mammoth Lakes, California",1507010131050
38.8373337,-122.8296661,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903426,0.89,1.6,"9km W of Cobb, California",1507009606670
37.5905,-118.9463333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903421,0.56,0.36,"6km SSE of Mammoth Lakes, California",1507009358220
36.7525,-116.2093,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607997,-0.3,4.6,"52km ESE of Beatty, Nevada",1507009274413
32.7486667,-115.4845,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017464,1.4,13.78,"5km ENE of Heber, CA",1507008876900
36.8299,-116.212,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607992,-0.2,8.3,"49km E of Beatty, Nevada",1507008783346
33.2678333,-116.7838333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017456,1.19,11.48,"4km NNW of Lake Henshaw, CA",1507008741980
15.4089,-93.9398,https://earthquake.usgs.gov/earthquakes/eventpage/us2000b0ef,4.9,62.32,"66km SW of Tres Picos, Mexico",1507008633680
38.3114,-119.1049,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607991,0.8,6.7,"12km ENE of Bridgeport, California",1507008044681
38.052,-118.8372,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607989,0.5,2,"41km ESE of Bridgeport, California",1507007540778
43.6813333,-110.4251667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258994,0.34,6.19,"35km NE of Jackson, Wyoming",1507007340900
43.6785,-110.4306667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258984,1.01,7.63,"34km NE of Jackson, Wyoming",1507006889790
46.8711667,-112.5225,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258979,1.31,10.98,"15km SE of Lincoln, Montana",1507006468040
33.8513333,-117.6975,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017440,0.84,9.73,"11km ENE of Villa Park, CA",1507004419530
43.6845,-110.411,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258974,0.33,7.1,"36km NE of Jackson, Wyoming",1507004126500
33.4853333,-116.7906667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017432,1.1,4.63,"8km NE of Aguanga, CA",1507003677250
46.1868333,-122.3333333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336736,-0.06,7.54,"31km NNE of Amboy, Washington",1507003554370
43.6791667,-110.4308333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258969,0.36,7.36,"34km NE of Jackson, Wyoming",1507003534710
43.6773333,-110.431,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258959,0.53,7.11,"34km NE of Jackson, Wyoming",1507003297460
44.7966667,-111.3006667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258954,-0.35,14.62,"21km NW of West Yellowstone, Montana",1507003162770
61.1489,-140.0469,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988237,1.8,8.3,"144km WNW of Haines Junction, Canada",1507003090708
46.869,-112.5298333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258949,1.2,10.38,"15km SE of Lincoln, Montana",1507002724530
38.8190002,-122.76017,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903411,0.81,0.76,"3km W of Cobb, California",1507002216690
38.4484,-119.3057,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607958,1.2,5.6,"22km NNW of Bridgeport, California",1507001239948
33.514,-116.7895,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017424,0.42,5.83,"11km NE of Aguanga, CA",1507000732990
35.9315,-117.6451667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017416,0.33,3.66,"24km E of Little Lake, CA",1507000343430
46.2001667,-122.1751667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336731,0,2.93,"38km NNE of Amboy, Washington",1506999904660
38.8151665,-122.8001633,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903406,0.74,2.37,"5km NW of The Geysers, California",1506999889870
62.7707,-150.3592,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988229,1.7,70.1,"51km NNW of Talkeetna, Alaska",1506999700304
66.9226,-146.1558,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988225,1.9,0.1,"55km NW of Fort Yukon, Alaska",1506999180084
46.8603333,-112.5288333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258939,1.1,12.25,"15km SE of Lincoln, Montana",1506998768510
58.9298,-154.5957,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988217,2.1,128,"93km SSE of Old Iliamna, Alaska",1506997972191
38.829834,-122.8473358,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903391,1.03,1.06,"9km NW of The Geysers, California",1506997840780
37.4878333,-119.3156667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903396,1.23,3.9,"34km ENE of Oakhurst, California",1506997715100
33.3463333,-116.3343333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017400,1.05,9.65,"11km NNE of Borrego Springs, CA",1506997467730
46.8588333,-112.5286667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258934,0.93,10.76,"15km SE of Lincoln, Montana",1506997450070
61.989,-151.1546,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988215,1.8,69.6,"64km WNW of Willow, Alaska",1506996320218
37.0805,-116.0332,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607981,-0.1,1.9,"67km ENE of Beatty, Nevada",1506995826091
39.1945,-120.4444,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607980,0.6,7.7,"24km WNW of Sunnyside-Tahoe City, California",1506994846366
46.8595,-112.5273333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258929,0.93,12.12,"15km SE of Lincoln, Montana",1506994618960
19.7958336,-155.565506,https://earthquake.usgs.gov/earthquakes/eventpage/hv61930601,2.1,15.58,"27km SSE of Waimea, Hawaii",1506994522010
33.5096667,-116.7898333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017384,0.83,6.56,"10km NE of Aguanga, CA",1506993915270
46.1621667,-122.3231667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336706,0.74,8.86,"29km NNE of Amboy, Washington",1506992409910
38.8240013,-122.8031693,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903381,1.16,2.33,"6km W of Cobb, California",1506991878630
46.9195,-112.7826667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258924,0.93,12.29,"8km WSW of Lincoln, Montana",1506991659320
37.4835,-117.8739,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607976,0.5,0.1,"48km ENE of Bishop, California",1506991608463
37.4545,-121.6883333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903376,0.77,7.03,"14km NE of East Foothills, California",1506991339270
46.2008333,-122.2021667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336701,0.8,-1.65,"37km NNE of Amboy, Washington",1506990984580
46.2011667,-122.1876667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336696,0.74,1.62,"38km NNE of Amboy, Washington",1506990640890
34.0055,-117.1686667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017368,1.36,13.99,"6km SSE of Redlands, CA",1506989712460
63.2179,-151.389,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988214,0.9,9.5,"119km NNW of Talkeetna, Alaska",1506989682666
49.145,-122.0441667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336686,1.47,-1.01,"7km WSW of Chilliwack, Canada",1506988725560
61.3885,-150.6324,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988200,2.8,39.1,"39km WSW of Big Lake, Alaska",1506988653897
36.0881667,-89.4448333,https://earthquake.usgs.gov/earthquakes/eventpage/nm60207781,1.99,13.18,"7km NW of Dyersburg, Tennessee",1506988371180
37.6326667,-118.8985,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903366,0.49,5.39,"6km ESE of Mammoth Lakes, California",1506987519380
12.8533,91.9221,https://earthquake.usgs.gov/earthquakes/eventpage/us2000az70,4.7,27.39,"154km NW of Bamboo Flat, India",1506987102520
35.0353333,-117.674,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017360,1.72,-0.82,"5km NNW of Boron, CA",1506986970860
33.5118333,-116.7898333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017352,0.93,6.41,"10km NE of Aguanga, CA",1506986066300
37.6083333,-118.82,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903361,0.31,3.23,"14km ESE of Mammoth Lakes, California",1506985813270
36.2326667,-89.5171667,https://earthquake.usgs.gov/earthquakes/eventpage/nm60207771,1.11,8.34,"4km SW of Ridgely, Tennessee",1506984309110
33.9758333,-116.2705,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017336,1,4.84,"18km SSE of Joshua Tree, CA",1506984123180
40.1538333,-120.9918333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903356,1.77,4.17,"3km WNW of Greenville, California",1506983102870
37.629,-118.8893333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903351,0.77,6.35,"7km ESE of Mammoth Lakes, California",1506982873180
46.1983333,-122.182,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336666,0.6,0.96,"38km NNE of Amboy, Washington",1506982865980
46.2005,-122.1861667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336661,0.72,1.87,"38km NNE of Amboy, Washington",1506982754520
33.9545,-116.5338333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017296,0.73,12.65,"3km WSW of Desert Hot Springs, CA",1506982695990
46.1956667,-122.1815,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336656,0.18,1.76,"37km NNE of Amboy, Washington",1506982670980
46.2195,-122.2128333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336651,0.77,3.71,"37km S of Morton, Washington",1506982524800
37.4801667,-118.8385,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903346,0.89,2.07,"22km SSE of Mammoth Lakes, California",1506982478700
46.1738333,-123.4015,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336646,1.36,-0.3,"3km SSW of Cathlamet, Washington",1506982150130
-22.2431,-68.7039,https://earthquake.usgs.gov/earthquakes/eventpage/us2000ayh7,4.4,108.4,"34km NE of Calama, Chile",1506982074330
37.607,-118.8211667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903341,0.72,3.89,"14km ESE of Mammoth Lakes, California",1506981840840
39.5729,-119.0132,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607947,0.7,11.4,"20km E of Fernley, Nevada",1506981717682
37.4264,-117.019,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607945,0.2,6.7,"36km SSE of Goldfield, Nevada",1506981601904
48.1035,-121.9303333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336631,1.27,-1.28,"3km NE of Granite Falls, Washington",1506980575160
-19.4817,167.7345,https://earthquake.usgs.gov/earthquakes/eventpage/us2000aya0,5.3,10,"160km W of Isangel, Vanuatu",1506980277150
37.6123333,-118.8406667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903321,0.5,3.03,"12km ESE of Mammoth Lakes, California",1506979964860
38.8248333,-122.802,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903316,1.65,2.33,"6km W of Cobb, California",1506979898940
37.1398333,-121.5316667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903311,1.09,8.93,"9km NE of San Martin, California",1506979301540
36.9596667,-121.4446667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903306,1.08,6.72,"12km ESE of Gilroy, California",1506978484410
39.5165,-123.3516667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903301,1.46,4.32,"8km NNE of Brooktrails, California",1506978005870
46.862,-112.5323333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258894,0.76,11.37,"15km SE of Lincoln, Montana",1506977516410
33.5135,-116.5091667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017208,0.86,11.34,"16km ESE of Anza, CA",1506976044230
47.3586667,-113.9055,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258889,2.36,13.73,"24km SE of Ronan, Montana",1506975888040
37.5903333,-118.9468333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903286,0.97,0.28,"6km SSE of Mammoth Lakes, California",1506975385450
37.6203333,-118.9691667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903281,0.66,-0.15,"3km S of Mammoth Lakes, California",1506975173810
33.8695,-117.5031667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017200,0.96,-0.36,"2km ESE of Home Gardens, CA",1506974805670
33.5073333,-116.7925,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017192,0.28,5.59,"10km NE of Aguanga, CA",1506974456080
37.5853333,-119.0071667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903276,0.29,1.56,"7km SSW of Mammoth Lakes, California",1506974121290
35.5909,-102.3612,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axzc,2.8,5.45,"10km SSW of Channing, Texas",1506974101570
36.8806667,-121.6091667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903271,2.25,6.31,"3km ESE of Aromas, California",1506973045100
46.8805,-112.5355,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258884,1.4,12.28,"13km SE of Lincoln, Montana",1506972979050
33.5126667,-116.7893333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017184,0.46,6.46,"10km NE of Aguanga, CA",1506972887450
37.4556667,-118.8318333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903261,1.85,1.78,"24km SSE of Mammoth Lakes, California",1506971674240
34.9931667,-118.192,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017136,1.08,-0.84,"7km SSW of Mojave, CA",1506971129830
45.9956667,-112.4715,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258874,1.49,-2,"4km E of Butte, Montana",1506970982010
35.9328333,-117.6491667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017120,0.99,2.94,"23km E of Little Lake, CA",1506970881590
40.7506667,-122.3088333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903251,1.78,-0.79,"9km NE of Shasta Lake, California",1506970847010
35.639,-120.9326667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903246,1.41,4.96,"11km SSW of Lake Nacimiento, California",1506970631190
38.5338333,-122.6791667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903241,1.21,5.88,"6km ENE of Larkfield-Wikiup, California",1506970286520
34.279,-117.1331667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017104,1.66,6.09,"6km ENE of Lake Arrowhead, CA",1506970188840
-7.056,102.3915,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axxi,4.6,10,"263km SW of Biha, Indonesia",1506969995010
46.87,-112.5231667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258869,1.46,10.71,"15km SE of Lincoln, Montana",1506969854670
33.9121667,-118.6233333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017064,1.26,10.5,"14km S of Las Flores, CA",1506968962060
33.7196667,-116.8126667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017056,0.72,16.54,"8km ESE of Valle Vista, CA",1506968624030
37.5306667,-118.8803333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903226,0.96,2.11,"15km SSE of Mammoth Lakes, California",1506968036980
21.4218,94.5291,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axwl,4.6,96.74,"60km W of Pakokku, Burma",1506968031500
40.9351667,-121.7181667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72904986,1.14,12.07,"7km NW of Burney, California",1506968001000
59.642,-152.9366,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988088,2.2,98.9,"63km WSW of Anchor Point, Alaska",1506967247502
37.6025,-119.008,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903216,-0.06,2.35,"6km SSW of Mammoth Lakes, California",1506967007340
37.2386,-115.4944,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607868,1,0,"32km WSW of Alamo, Nevada",1506966403731
37.4576667,-118.833,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903211,0.98,1.76,"24km SSE of Mammoth Lakes, California",1506965951300
33.6441667,-116.6971667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38017024,0.27,13.09,"10km NNW of Anza, CA",1506965936470
37.465,-118.8251667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903201,0.94,2.48,"24km SSE of Mammoth Lakes, California",1506965324330
34.3286667,-116.4615,https://earthquake.usgs.gov/earthquakes/eventpage/ci37167228,1.57,3.74,"24km N of Yucca Valley, CA",1506964185870
34.3255,-116.4668333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016984,1.25,4.39,"24km N of Yucca Valley, CA",1506964183390
37.4566667,-118.8278333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903196,1.36,2.57,"24km SSE of Mammoth Lakes, California",1506963756010
37.596,-118.9583333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903191,0.25,-0.74,"5km SSE of Mammoth Lakes, California",1506963511440
37.4826667,-118.8466667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903186,0.78,1.66,"21km SSE of Mammoth Lakes, California",1506962961400
46.8625,-112.5286667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258854,1.03,13.48,"15km SE of Lincoln, Montana",1506962682500
37.4525,-118.8258333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903181,0.73,2.79,"25km SSE of Mammoth Lakes, California",1506962648600
37.4571667,-118.8278333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903176,1.21,2.28,"24km SSE of Mammoth Lakes, California",1506962394170
38.3767,-118.3279,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607900,-0.1,3.8,"30km ESE of Hawthorne, Nevada",1506962333546
37.4595,-118.8215,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903171,0.92,2.21,"24km SSE of Mammoth Lakes, California",1506962119910
33.4201667,-116.4121667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016944,0.77,13.2,"19km N of Borrego Springs, CA",1506961978970
37.4555,-118.8271667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903166,1.88,1.91,"24km SSE of Mammoth Lakes, California",1506961834060
37.4546667,-118.8263333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903161,0.78,2.21,"25km SSE of Mammoth Lakes, California",1506961487280
37.4563333,-118.8265,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903156,1.69,2.16,"24km SSE of Mammoth Lakes, California",1506961396620
37.4536667,-118.829,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903146,3.02,2.61,"25km SSE of Mammoth Lakes, California",1506961086740
36.0781667,-117.8728333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016904,0.62,4.13,"8km ENE of Coso Junction, CA",1506960570670
37.59,-118.9448333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903141,0.89,0.82,"6km SSE of Mammoth Lakes, California",1506960555610
33.8793333,-117.0325,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016888,1.17,-0.97,"8km SW of Beaumont, CA",1506960224640
35.7068333,-120.3713333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903131,1.08,1.86,"5km N of Shandon, California",1506959715450
67.1697,-142.9837,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988071,1.4,0,"120km NE of Fort Yukon, Alaska",1506959208997
36.5559,-113.8425,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607854,1.7,8.1,"34km SE of Mesquite, Nevada",1506958960926
36.6493,-115.7762,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607899,0.5,2.9,"52km NNE of Pahrump, Nevada",1506958720357
38.7944984,-122.7543335,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903126,0.86,0.63,"1km N of The Geysers, California",1506958266200
42.5463333,-111.4145,https://earthquake.usgs.gov/earthquakes/eventpage/uu60250907,2.05,7.87,"19km SE of Soda Springs, Idaho",1506957621760
37.6095,-118.8136667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903121,0.49,4.78,"14km ESE of Mammoth Lakes, California",1506957343520
36.4593333,-120.9881667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903116,0.87,6.89,"27km NE of Greenfield, California",1506957302620
36.4626667,-120.9973333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903111,1.41,5.69,"27km NE of Greenfield, California",1506957279300
38.0729,-118.7916,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607877,0.4,1.9,"43km ESE of Bridgeport, California",1506957250972
36.5505,-89.8025,https://earthquake.usgs.gov/earthquakes/eventpage/nm60207666,2.19,12.47,"14km E of Malden, Missouri",1506957159610
37.6046667,-118.8228333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903106,0.82,3.9,"14km ESE of Mammoth Lakes, California",1506956540930
61.2492,-146.8151,https://earthquake.usgs.gov/earthquakes/eventpage/ak16988065,2.7,19.9,"28km WNW of Valdez, Alaska",1506956391417
46.8703333,-112.5261667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258839,1.19,10.04,"15km SE of Lincoln, Montana",1506955175250
38.817,-122.825,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903101,0.67,2.2,"7km NW of The Geysers, California",1506953675940
2.6798,127.1289,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axtv,4.7,25.66,"143km NW of Tobelo, Indonesia",1506953290020
37.5138333,-118.8226667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903096,1.04,8.22,"19km SE of Mammoth Lakes, California",1506952925800
46.5141667,-122.2773333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336551,0.48,16.19,"4km S of Morton, Washington",1506952817750
64.6409,-149.2609,https://earthquake.usgs.gov/earthquakes/eventpage/ak16987055,1.1,14.4,"9km NW of North Nenana, Alaska",1506952513029
38.8165016,-122.7853317,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903091,0.52,1.96,"5km W of Cobb, California",1506951699890
38.8328323,-122.7516632,https://earthquake.usgs.gov/earthquakes/eventpage/nc72903081,1.18,0.68,"2km WNW of Cobb, California",1506950851670
46.8653333,-112.5308333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258834,0.82,11.73,"15km SE of Lincoln, Montana",1506950771640
28.6895,51.6372,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axtl,4.7,10,"76km SSE of Borazjan, Iran",1506950716850
46.8681667,-112.5246667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258829,1.08,9.75,"15km SE of Lincoln, Montana",1506950613020
46.8666667,-112.5233333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258824,1.16,11.08,"15km SE of Lincoln, Montana",1506950147300
44.7795,-111.084,https://earthquake.usgs.gov/earthquakes/eventpage/uu60250902,1.34,11.23,"13km N of West Yellowstone, Montana",1506949268120
46.8558333,-112.5273333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258814,1.19,14,"16km SE of Lincoln, Montana",1506949148400
19.4653333,-155.5926667,https://earthquake.usgs.gov/earthquakes/eventpage/hv61929981,2.4,0.033,"28km E of Honaunau-Napoopoo, Hawaii",1506948942340
46.8648333,-112.5206667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258809,0.84,10.6,"15km SE of Lincoln, Montana",1506948062740
